"id","date_created","date_deleted","date_updated","price","room_number","room_type","hotel_id"
"","17-Sep-2021 13:20:29","","","572.0","816","FAMILY",""
"","17-Sep-2021 13:20:29","","","2694.0","773","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1781.0","435","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2135.0","659","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1761.0","807","SINGLE",""
"","17-Sep-2021 13:20:29","","","164.0","298","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3976.0","480","SINGLE",""
"","17-Sep-2021 13:20:29","","","2451.0","423","SINGLE",""
"","17-Sep-2021 13:20:29","","","2494.0","246","DELUXE",""
"","17-Sep-2021 13:20:29","","","1233.0","549","FAMILY",""
"","17-Sep-2021 13:20:29","","","3837.0","591","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1095.0","589","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1122.0","865","FAMILY",""
"","17-Sep-2021 13:20:29","","","1306.0","292","DELUXE",""
"","17-Sep-2021 13:20:29","","","4126.0","23","FAMILY",""
"","17-Sep-2021 13:20:29","","","2953.0","898","FAMILY",""
"","17-Sep-2021 13:20:29","","","4599.0","468","DELUXE",""
"","17-Sep-2021 13:20:29","","","3939.0","709","SINGLE",""
"","17-Sep-2021 13:20:29","","","3995.0","429","FAMILY",""
"","17-Sep-2021 13:20:29","","","136.0","927","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2258.0","457","FAMILY",""
"","17-Sep-2021 13:20:29","","","1909.0","399","FAMILY",""
"","17-Sep-2021 13:20:29","","","943.0","961","FAMILY",""
"","17-Sep-2021 13:20:29","","","4361.0","257","DELUXE",""
"","17-Sep-2021 13:20:29","","","1459.0","349","DELUXE",""
"","17-Sep-2021 13:20:29","","","3178.0","441","FAMILY",""
"","17-Sep-2021 13:20:29","","","4799.0","183","DELUXE",""
"","17-Sep-2021 13:20:29","","","1763.0","508","DELUXE",""
"","17-Sep-2021 13:20:29","","","3880.0","571","DELUXE",""
"","17-Sep-2021 13:20:29","","","4786.0","294","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1160.0","696","FAMILY",""
"","17-Sep-2021 13:20:29","","","1848.0","905","FAMILY",""
"","17-Sep-2021 13:20:29","","","3609.0","612","FAMILY",""
"","17-Sep-2021 13:20:29","","","2604.0","229","FAMILY",""
"","17-Sep-2021 13:20:29","","","1958.0","286","FAMILY",""
"","17-Sep-2021 13:20:29","","","2266.0","539","FAMILY",""
"","17-Sep-2021 13:20:29","","","2464.0","118","FAMILY",""
"","17-Sep-2021 13:20:29","","","3835.0","758","FAMILY",""
"","17-Sep-2021 13:20:29","","","4030.0","710","DELUXE",""
"","17-Sep-2021 13:20:29","","","1553.0","547","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1390.0","133","FAMILY",""
"","17-Sep-2021 13:20:29","","","3390.0","824","FAMILY",""
"","17-Sep-2021 13:20:29","","","4208.0","788","FAMILY",""
"","17-Sep-2021 13:20:29","","","2882.0","955","FAMILY",""
"","17-Sep-2021 13:20:29","","","2767.0","193","FAMILY",""
"","17-Sep-2021 13:20:29","","","2354.0","256","FAMILY",""
"","17-Sep-2021 13:20:29","","","1291.0","53","FAMILY",""
"","17-Sep-2021 13:20:29","","","1971.0","296","SINGLE",""
"","17-Sep-2021 13:20:29","","","1488.0","368","FAMILY",""
"","17-Sep-2021 13:20:29","","","4960.0","522","FAMILY",""
"","17-Sep-2021 13:20:29","","","1481.0","399","FAMILY",""
"","17-Sep-2021 13:20:29","","","2299.0","400","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3502.0","522","DELUXE",""
"","17-Sep-2021 13:20:29","","","4541.0","384","FAMILY",""
"","17-Sep-2021 13:20:29","","","1294.0","185","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1204.0","747","FAMILY",""
"","17-Sep-2021 13:20:29","","","4820.0","784","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4311.0","424","SINGLE",""
"","17-Sep-2021 13:20:29","","","1827.0","91","FAMILY",""
"","17-Sep-2021 13:20:29","","","1046.0","357","DELUXE",""
"","17-Sep-2021 13:20:29","","","1051.0","882","FAMILY",""
"","17-Sep-2021 13:20:29","","","2191.0","657","DOUBLE",""
"","17-Sep-2021 13:20:29","","","902.0","582","DELUXE",""
"","17-Sep-2021 13:20:29","","","3524.0","930","SINGLE",""
"","17-Sep-2021 13:20:29","","","4054.0","783","SINGLE",""
"","17-Sep-2021 13:20:29","","","2770.0","328","FAMILY",""
"","17-Sep-2021 13:20:29","","","2747.0","326","SINGLE",""
"","17-Sep-2021 13:20:29","","","79.0","70","FAMILY",""
"","17-Sep-2021 13:20:29","","","791.0","218","DELUXE",""
"","17-Sep-2021 13:20:29","","","4722.0","817","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2857.0","286","FAMILY",""
"","17-Sep-2021 13:20:29","","","4367.0","652","DELUXE",""
"","17-Sep-2021 13:20:29","","","1508.0","914","FAMILY",""
"","17-Sep-2021 13:20:29","","","3079.0","13","SINGLE",""
"","17-Sep-2021 13:20:29","","","2545.0","594","FAMILY",""
"","17-Sep-2021 13:20:29","","","2501.0","355","DOUBLE",""
"","17-Sep-2021 13:20:29","","","514.0","54","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3346.0","509","DELUXE",""
"","17-Sep-2021 13:20:29","","","1463.0","407","FAMILY",""
"","17-Sep-2021 13:20:29","","","611.0","572","SINGLE",""
"","17-Sep-2021 13:20:29","","","3348.0","735","FAMILY",""
"","17-Sep-2021 13:20:29","","","2775.0","122","FAMILY",""
"","17-Sep-2021 13:20:29","","","3616.0","899","DELUXE",""
"","17-Sep-2021 13:20:29","","","3332.0","251","SINGLE",""
"","17-Sep-2021 13:20:29","","","2074.0","586","SINGLE",""
"","17-Sep-2021 13:20:29","","","1091.0","159","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3569.0","78","DELUXE",""
"","17-Sep-2021 13:20:29","","","4549.0","413","FAMILY",""
"","17-Sep-2021 13:20:29","","","230.0","404","FAMILY",""
"","17-Sep-2021 13:20:29","","","475.0","141","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4515.0","960","FAMILY",""
"","17-Sep-2021 13:20:29","","","555.0","768","DELUXE",""
"","17-Sep-2021 13:20:29","","","1265.0","854","DELUXE",""
"","17-Sep-2021 13:20:29","","","1023.0","916","DELUXE",""
"","17-Sep-2021 13:20:29","","","1068.0","186","SINGLE",""
"","17-Sep-2021 13:20:29","","","996.0","216","FAMILY",""
"","17-Sep-2021 13:20:29","","","1446.0","271","DELUXE",""
"","17-Sep-2021 13:20:29","","","3395.0","674","DOUBLE",""
"","17-Sep-2021 13:20:29","","","476.0","826","FAMILY",""
"","17-Sep-2021 13:20:29","","","4939.0","966","FAMILY",""
"","17-Sep-2021 13:20:29","","","3458.0","868","FAMILY",""
"","17-Sep-2021 13:20:29","","","63.0","370","FAMILY",""
"","17-Sep-2021 13:20:29","","","1997.0","152","FAMILY",""
"","17-Sep-2021 13:20:29","","","1328.0","558","DELUXE",""
"","17-Sep-2021 13:20:29","","","3703.0","781","DOUBLE",""
"","17-Sep-2021 13:20:29","","","430.0","156","FAMILY",""
"","17-Sep-2021 13:20:29","","","304.0","447","FAMILY",""
"","17-Sep-2021 13:20:29","","","635.0","87","FAMILY",""
"","17-Sep-2021 13:20:29","","","3138.0","781","DELUXE",""
"","17-Sep-2021 13:20:29","","","4228.0","701","SINGLE",""
"","17-Sep-2021 13:20:29","","","3549.0","811","DELUXE",""
"","17-Sep-2021 13:20:29","","","4654.0","690","FAMILY",""
"","17-Sep-2021 13:20:29","","","2548.0","674","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3639.0","868","DELUXE",""
"","17-Sep-2021 13:20:29","","","762.0","492","SINGLE",""
"","17-Sep-2021 13:20:29","","","2221.0","613","DELUXE",""
"","17-Sep-2021 13:20:29","","","211.0","975","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3524.0","180","SINGLE",""
"","17-Sep-2021 13:20:29","","","2508.0","273","SINGLE",""
"","17-Sep-2021 13:20:29","","","26.0","663","FAMILY",""
"","17-Sep-2021 13:20:29","","","2224.0","130","FAMILY",""
"","17-Sep-2021 13:20:29","","","1941.0","565","DELUXE",""
"","17-Sep-2021 13:20:29","","","1547.0","227","FAMILY",""
"","17-Sep-2021 13:20:29","","","3377.0","565","FAMILY",""
"","17-Sep-2021 13:20:29","","","4914.0","759","DELUXE",""
"","17-Sep-2021 13:20:29","","","3692.0","962","FAMILY",""
"","17-Sep-2021 13:20:29","","","2011.0","751","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2677.0","611","FAMILY",""
"","17-Sep-2021 13:20:29","","","4086.0","799","FAMILY",""
"","17-Sep-2021 13:20:29","","","2354.0","200","SINGLE",""
"","17-Sep-2021 13:20:29","","","4218.0","597","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2896.0","893","DELUXE",""
"","17-Sep-2021 13:20:29","","","2501.0","522","FAMILY",""
"","17-Sep-2021 13:20:29","","","4132.0","664","SINGLE",""
"","17-Sep-2021 13:20:29","","","3448.0","224","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1088.0","843","DELUXE",""
"","17-Sep-2021 13:20:29","","","2342.0","215","DELUXE",""
"","17-Sep-2021 13:20:29","","","935.0","140","SINGLE",""
"","17-Sep-2021 13:20:29","","","3436.0","663","FAMILY",""
"","17-Sep-2021 13:20:29","","","4385.0","356","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2291.0","473","FAMILY",""
"","17-Sep-2021 13:20:29","","","2962.0","720","SINGLE",""
"","17-Sep-2021 13:20:29","","","4067.0","307","SINGLE",""
"","17-Sep-2021 13:20:29","","","1454.0","500","DELUXE",""
"","17-Sep-2021 13:20:29","","","3733.0","252","FAMILY",""
"","17-Sep-2021 13:20:29","","","1386.0","117","DELUXE",""
"","17-Sep-2021 13:20:29","","","4796.0","194","FAMILY",""
"","17-Sep-2021 13:20:29","","","2340.0","287","FAMILY",""
"","17-Sep-2021 13:20:29","","","2396.0","931","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4288.0","855","DELUXE",""
"","17-Sep-2021 13:20:29","","","249.0","727","FAMILY",""
"","17-Sep-2021 13:20:29","","","2324.0","218","FAMILY",""
"","17-Sep-2021 13:20:29","","","203.0","588","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4872.0","858","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4332.0","772","DELUXE",""
"","17-Sep-2021 13:20:29","","","921.0","135","DELUXE",""
"","17-Sep-2021 13:20:29","","","1892.0","130","FAMILY",""
"","17-Sep-2021 13:20:29","","","4843.0","599","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2917.0","110","SINGLE",""
"","17-Sep-2021 13:20:29","","","433.0","238","DELUXE",""
"","17-Sep-2021 13:20:29","","","2335.0","388","DELUXE",""
"","17-Sep-2021 13:20:29","","","4019.0","149","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4493.0","427","FAMILY",""
"","17-Sep-2021 13:20:29","","","1719.0","138","SINGLE",""
"","17-Sep-2021 13:20:29","","","2843.0","646","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2160.0","674","DELUXE",""
"","17-Sep-2021 13:20:29","","","3569.0","6","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2581.0","350","DELUXE",""
"","17-Sep-2021 13:20:29","","","378.0","830","SINGLE",""
"","17-Sep-2021 13:20:29","","","212.0","976","DELUXE",""
"","17-Sep-2021 13:20:29","","","4437.0","40","SINGLE",""
"","17-Sep-2021 13:20:29","","","738.0","467","FAMILY",""
"","17-Sep-2021 13:20:29","","","3318.0","829","FAMILY",""
"","17-Sep-2021 13:20:29","","","2023.0","734","FAMILY",""
"","17-Sep-2021 13:20:29","","","2057.0","432","DELUXE",""
"","17-Sep-2021 13:20:29","","","1448.0","613","DELUXE",""
"","17-Sep-2021 13:20:29","","","3050.0","426","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1437.0","839","FAMILY",""
"","17-Sep-2021 13:20:29","","","3845.0","465","FAMILY",""
"","17-Sep-2021 13:20:29","","","1370.0","416","FAMILY",""
"","17-Sep-2021 13:20:29","","","3047.0","951","FAMILY",""
"","17-Sep-2021 13:20:29","","","4899.0","836","FAMILY",""
"","17-Sep-2021 13:20:29","","","2204.0","65","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2755.0","620","FAMILY",""
"","17-Sep-2021 13:20:29","","","1667.0","895","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2970.0","840","FAMILY",""
"","17-Sep-2021 13:20:29","","","2938.0","308","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3614.0","449","DELUXE",""
"","17-Sep-2021 13:20:29","","","283.0","779","FAMILY",""
"","17-Sep-2021 13:20:29","","","813.0","145","FAMILY",""
"","17-Sep-2021 13:20:29","","","3962.0","830","DELUXE",""
"","17-Sep-2021 13:20:29","","","2469.0","602","FAMILY",""
"","17-Sep-2021 13:20:29","","","1823.0","863","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1059.0","498","DOUBLE",""
"","17-Sep-2021 13:20:29","","","628.0","439","FAMILY",""
"","17-Sep-2021 13:20:29","","","4507.0","223","FAMILY",""
"","17-Sep-2021 13:20:29","","","2716.0","894","DELUXE",""
"","17-Sep-2021 13:20:29","","","3693.0","133","SINGLE",""
"","17-Sep-2021 13:20:29","","","4909.0","669","FAMILY",""
"","17-Sep-2021 13:20:29","","","4270.0","235","DELUXE",""
"","17-Sep-2021 13:20:29","","","4313.0","400","SINGLE",""
"","17-Sep-2021 13:20:29","","","2788.0","494","FAMILY",""
"","17-Sep-2021 13:20:29","","","1297.0","266","FAMILY",""
"","17-Sep-2021 13:20:29","","","2662.0","373","DELUXE",""
"","17-Sep-2021 13:20:29","","","2994.0","936","DOUBLE",""
"","17-Sep-2021 13:20:29","","","650.0","939","FAMILY",""
"","17-Sep-2021 13:20:29","","","536.0","209","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2375.0","290","FAMILY",""
"","17-Sep-2021 13:20:29","","","2090.0","495","FAMILY",""
"","17-Sep-2021 13:20:29","","","685.0","932","FAMILY",""
"","17-Sep-2021 13:20:29","","","4386.0","16","FAMILY",""
"","17-Sep-2021 13:20:29","","","2097.0","720","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1027.0","743","FAMILY",""
"","17-Sep-2021 13:20:29","","","1201.0","695","SINGLE",""
"","17-Sep-2021 13:20:29","","","4681.0","84","FAMILY",""
"","17-Sep-2021 13:20:29","","","4694.0","508","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3254.0","664","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1810.0","169","FAMILY",""
"","17-Sep-2021 13:20:29","","","3748.0","543","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1540.0","603","DELUXE",""
"","17-Sep-2021 13:20:29","","","507.0","878","DOUBLE",""
"","17-Sep-2021 13:20:29","","","585.0","185","FAMILY",""
"","17-Sep-2021 13:20:29","","","76.0","240","DELUXE",""
"","17-Sep-2021 13:20:29","","","3207.0","820","DELUXE",""
"","17-Sep-2021 13:20:29","","","3026.0","318","DELUXE",""
"","17-Sep-2021 13:20:29","","","3100.0","950","FAMILY",""
"","17-Sep-2021 13:20:29","","","3829.0","968","FAMILY",""
"","17-Sep-2021 13:20:29","","","3416.0","557","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3585.0","210","SINGLE",""
"","17-Sep-2021 13:20:29","","","3718.0","552","DELUXE",""
"","17-Sep-2021 13:20:29","","","2202.0","260","DELUXE",""
"","17-Sep-2021 13:20:29","","","416.0","209","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3911.0","276","DOUBLE",""
"","17-Sep-2021 13:20:29","","","786.0","933","FAMILY",""
"","17-Sep-2021 13:20:29","","","2275.0","215","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2036.0","872","FAMILY",""
"","17-Sep-2021 13:20:29","","","2624.0","296","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2679.0","612","DELUXE",""
"","17-Sep-2021 13:20:29","","","4494.0","629","FAMILY",""
"","17-Sep-2021 13:20:29","","","3685.0","949","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4474.0","718","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1340.0","501","FAMILY",""
"","17-Sep-2021 13:20:29","","","1792.0","421","FAMILY",""
"","17-Sep-2021 13:20:29","","","2755.0","518","FAMILY",""
"","17-Sep-2021 13:20:29","","","3004.0","288","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2282.0","963","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2123.0","973","SINGLE",""
"","17-Sep-2021 13:20:29","","","4667.0","491","FAMILY",""
"","17-Sep-2021 13:20:29","","","2846.0","884","SINGLE",""
"","17-Sep-2021 13:20:29","","","1771.0","747","FAMILY",""
"","17-Sep-2021 13:20:29","","","993.0","331","FAMILY",""
"","17-Sep-2021 13:20:29","","","3108.0","821","FAMILY",""
"","17-Sep-2021 13:20:29","","","1078.0","916","DELUXE",""
"","17-Sep-2021 13:20:29","","","1794.0","752","FAMILY",""
"","17-Sep-2021 13:20:29","","","4201.0","155","DELUXE",""
"","17-Sep-2021 13:20:29","","","3191.0","774","FAMILY",""
"","17-Sep-2021 13:20:29","","","2081.0","687","FAMILY",""
"","17-Sep-2021 13:20:29","","","3349.0","486","DELUXE",""
"","17-Sep-2021 13:20:29","","","1867.0","112","DELUXE",""
"","17-Sep-2021 13:20:29","","","2953.0","651","SINGLE",""
"","17-Sep-2021 13:20:29","","","2421.0","727","DELUXE",""
"","17-Sep-2021 13:20:29","","","4327.0","36","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1539.0","486","DELUXE",""
"","17-Sep-2021 13:20:29","","","4651.0","312","DELUXE",""
"","17-Sep-2021 13:20:29","","","3085.0","218","DELUXE",""
"","17-Sep-2021 13:20:29","","","4497.0","375","FAMILY",""
"","17-Sep-2021 13:20:29","","","3779.0","239","FAMILY",""
"","17-Sep-2021 13:20:29","","","147.0","414","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3849.0","43","DELUXE",""
"","17-Sep-2021 13:20:29","","","1308.0","262","FAMILY",""
"","17-Sep-2021 13:20:29","","","1030.0","963","DELUXE",""
"","17-Sep-2021 13:20:29","","","1884.0","7","DELUXE",""
"","17-Sep-2021 13:20:29","","","4464.0","714","FAMILY",""
"","17-Sep-2021 13:20:29","","","1124.0","464","FAMILY",""
"","17-Sep-2021 13:20:29","","","4507.0","979","DELUXE",""
"","17-Sep-2021 13:20:29","","","3099.0","243","DOUBLE",""
"","17-Sep-2021 13:20:29","","","343.0","654","SINGLE",""
"","17-Sep-2021 13:20:29","","","4233.0","298","SINGLE",""
"","17-Sep-2021 13:20:29","","","1550.0","126","DELUXE",""
"","17-Sep-2021 13:20:29","","","1608.0","498","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2649.0","202","FAMILY",""
"","17-Sep-2021 13:20:29","","","2271.0","118","FAMILY",""
"","17-Sep-2021 13:20:29","","","3750.0","976","FAMILY",""
"","17-Sep-2021 13:20:29","","","3172.0","877","FAMILY",""
"","17-Sep-2021 13:20:29","","","2101.0","970","DELUXE",""
"","17-Sep-2021 13:20:29","","","4777.0","885","DELUXE",""
"","17-Sep-2021 13:20:29","","","1319.0","953","FAMILY",""
"","17-Sep-2021 13:20:29","","","4295.0","236","SINGLE",""
"","17-Sep-2021 13:20:29","","","2550.0","55","FAMILY",""
"","17-Sep-2021 13:20:29","","","1188.0","850","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4003.0","200","SINGLE",""
"","17-Sep-2021 13:20:29","","","294.0","816","FAMILY",""
"","17-Sep-2021 13:20:29","","","3465.0","933","DELUXE",""
"","17-Sep-2021 13:20:29","","","4006.0","337","DELUXE",""
"","17-Sep-2021 13:20:29","","","1490.0","97","SINGLE",""
"","17-Sep-2021 13:20:29","","","1862.0","188","FAMILY",""
"","17-Sep-2021 13:20:29","","","3420.0","532","FAMILY",""
"","17-Sep-2021 13:20:29","","","4766.0","748","DELUXE",""
"","17-Sep-2021 13:20:29","","","1066.0","378","SINGLE",""
"","17-Sep-2021 13:20:29","","","3461.0","291","FAMILY",""
"","17-Sep-2021 13:20:29","","","2622.0","213","DELUXE",""
"","17-Sep-2021 13:20:29","","","3242.0","534","SINGLE",""
"","17-Sep-2021 13:20:29","","","4920.0","589","DELUXE",""
"","17-Sep-2021 13:20:29","","","918.0","272","FAMILY",""
"","17-Sep-2021 13:20:29","","","4288.0","402","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3017.0","190","FAMILY",""
"","17-Sep-2021 13:20:29","","","2827.0","786","DELUXE",""
"","17-Sep-2021 13:20:29","","","1310.0","875","DOUBLE",""
"","17-Sep-2021 13:20:29","","","553.0","471","DELUXE",""
"","17-Sep-2021 13:20:29","","","4335.0","900","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1775.0","916","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2649.0","345","DELUXE",""
"","17-Sep-2021 13:20:29","","","3022.0","257","FAMILY",""
"","17-Sep-2021 13:20:29","","","367.0","698","DOUBLE",""
"","17-Sep-2021 13:20:29","","","840.0","939","DELUXE",""
"","17-Sep-2021 13:20:29","","","4834.0","483","DELUXE",""
"","17-Sep-2021 13:20:29","","","2494.0","975","FAMILY",""
"","17-Sep-2021 13:20:29","","","378.0","878","SINGLE",""
"","17-Sep-2021 13:20:29","","","2908.0","44","DELUXE",""
"","17-Sep-2021 13:20:29","","","2746.0","418","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2961.0","70","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3020.0","384","DOUBLE",""
"","17-Sep-2021 13:20:29","","","384.0","382","FAMILY",""
"","17-Sep-2021 13:20:29","","","605.0","873","DELUXE",""
"","17-Sep-2021 13:20:29","","","271.0","142","DOUBLE",""
"","17-Sep-2021 13:20:29","","","529.0","535","FAMILY",""
"","17-Sep-2021 13:20:29","","","4796.0","562","FAMILY",""
"","17-Sep-2021 13:20:29","","","3732.0","2","DELUXE",""
"","17-Sep-2021 13:20:29","","","2242.0","351","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2147.0","271","DOUBLE",""
"","17-Sep-2021 13:20:29","","","773.0","480","SINGLE",""
"","17-Sep-2021 13:20:29","","","2952.0","747","FAMILY",""
"","17-Sep-2021 13:20:29","","","2584.0","582","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2092.0","431","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2335.0","715","FAMILY",""
"","17-Sep-2021 13:20:29","","","3638.0","111","FAMILY",""
"","17-Sep-2021 13:20:29","","","4804.0","18","SINGLE",""
"","17-Sep-2021 13:20:29","","","4254.0","404","FAMILY",""
"","17-Sep-2021 13:20:29","","","4295.0","212","FAMILY",""
"","17-Sep-2021 13:20:29","","","3453.0","663","FAMILY",""
"","17-Sep-2021 13:20:29","","","585.0","407","SINGLE",""
"","17-Sep-2021 13:20:29","","","2338.0","508","FAMILY",""
"","17-Sep-2021 13:20:29","","","4606.0","105","DELUXE",""
"","17-Sep-2021 13:20:29","","","2941.0","377","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3015.0","921","DELUXE",""
"","17-Sep-2021 13:20:29","","","3465.0","202","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2437.0","501","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3791.0","41","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2429.0","586","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1419.0","37","FAMILY",""
"","17-Sep-2021 13:20:29","","","2238.0","708","SINGLE",""
"","17-Sep-2021 13:20:29","","","630.0","369","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4905.0","334","DELUXE",""
"","17-Sep-2021 13:20:29","","","2663.0","833","FAMILY",""
"","17-Sep-2021 13:20:29","","","403.0","219","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4062.0","278","FAMILY",""
"","17-Sep-2021 13:20:29","","","2775.0","950","DELUXE",""
"","17-Sep-2021 13:20:29","","","2470.0","929","DOUBLE",""
"","17-Sep-2021 13:20:29","","","342.0","745","FAMILY",""
"","17-Sep-2021 13:20:29","","","4288.0","953","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4022.0","911","FAMILY",""
"","17-Sep-2021 13:20:29","","","4014.0","289","DELUXE",""
"","17-Sep-2021 13:20:29","","","2259.0","247","SINGLE",""
"","17-Sep-2021 13:20:29","","","1068.0","262","FAMILY",""
"","17-Sep-2021 13:20:29","","","430.0","500","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2586.0","774","FAMILY",""
"","17-Sep-2021 13:20:29","","","1912.0","66","DELUXE",""
"","17-Sep-2021 13:20:29","","","516.0","410","SINGLE",""
"","17-Sep-2021 13:20:29","","","4339.0","513","SINGLE",""
"","17-Sep-2021 13:20:29","","","2189.0","572","FAMILY",""
"","17-Sep-2021 13:20:29","","","4812.0","883","FAMILY",""
"","17-Sep-2021 13:20:29","","","1683.0","210","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3524.0","720","FAMILY",""
"","17-Sep-2021 13:20:29","","","609.0","597","FAMILY",""
"","17-Sep-2021 13:20:29","","","4224.0","949","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4369.0","136","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3513.0","165","SINGLE",""
"","17-Sep-2021 13:20:29","","","2433.0","940","DELUXE",""
"","17-Sep-2021 13:20:29","","","4399.0","236","DELUXE",""
"","17-Sep-2021 13:20:29","","","2662.0","751","FAMILY",""
"","17-Sep-2021 13:20:29","","","3444.0","968","FAMILY",""
"","17-Sep-2021 13:20:29","","","1360.0","860","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2080.0","385","DELUXE",""
"","17-Sep-2021 13:20:29","","","3571.0","964","DOUBLE",""
"","17-Sep-2021 13:20:29","","","1566.0","543","FAMILY",""
"","17-Sep-2021 13:20:29","","","4362.0","924","DELUXE",""
"","17-Sep-2021 13:20:29","","","2321.0","462","DELUXE",""
"","17-Sep-2021 13:20:29","","","1062.0","119","FAMILY",""
"","17-Sep-2021 13:20:29","","","642.0","431","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3237.0","383","DELUXE",""
"","17-Sep-2021 13:20:29","","","4201.0","495","SINGLE",""
"","17-Sep-2021 13:20:29","","","3409.0","409","FAMILY",""
"","17-Sep-2021 13:20:29","","","1432.0","319","FAMILY",""
"","17-Sep-2021 13:20:29","","","2837.0","183","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2940.0","518","DOUBLE",""
"","17-Sep-2021 13:20:29","","","3480.0","541","FAMILY",""
"","17-Sep-2021 13:20:29","","","4860.0","801","DELUXE",""
"","17-Sep-2021 13:20:29","","","1313.0","971","DELUXE",""
"","17-Sep-2021 13:20:29","","","2896.0","692","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4656.0","279","FAMILY",""
"","17-Sep-2021 13:20:29","","","4021.0","411","DOUBLE",""
"","17-Sep-2021 13:20:29","","","4394.0","134","FAMILY",""
"","17-Sep-2021 13:20:29","","","887.0","206","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2474.0","204","FAMILY",""
"","17-Sep-2021 13:20:29","","","711.0","398","FAMILY",""
"","17-Sep-2021 13:20:29","","","3927.0","87","DOUBLE",""
"","17-Sep-2021 13:20:29","","","708.0","156","FAMILY",""
"","17-Sep-2021 13:20:29","","","3625.0","865","DOUBLE",""
"","17-Sep-2021 13:20:29","","","2060.0","522","DOUBLE",""
